Created At,Text,Location,Address,Longitude,Latitude,Polarity,Icon
Wed Mar 04 00:08:03 +0000 2020," These MusIim women tell How FORCЕD & amp ; THRЕАTENED BY THEIR OWN MEN Go & amp ; sit Anti CAA Protests & amp ; raise Anti India Slogans . They Beаten Refuse . `` We didnt want go , Men entered housе & amp ; beat us & amp ; forced us go dharna '' https : //t.co/YEZEaonW9Z","New Jersey, USA","New Jersey, United States of America",-74.4041622,40.0757384,0.14999999999999997,Green
Wed Mar 04 00:08:12 +0000 2020," In India : Illegal Bangladeshi infiltrators protesting CAA . Recently 2 Bangladeshis arrested involvement Delhi 's Seemapuri violence . In Bangladesh : Today , Bangladesh security shot dead 8 Rohingyas near refugee camp allegedly involved drug & amp ; human trafficking",Planet of Apes,"Fountain of the Planet of the Apes, United Nations Avenue South, Corona, Queens, Queens County, New York, United States of America",-73.84859269440548,40.74315775,-0.11666666666666665,Red
Wed Mar 04 00:08:14 +0000 2020, Do read fine intervention UN High Commissioner Human Rights exposing unconstitutional nature CAA & amp ; also violates India 's international obligations several treaties https : //t.co/rMJjYN2afi,India,India,78.6677428,22.3511148,0.11533333333333333,Green
Wed Mar 04 00:08:20 +0000 2020, @ Swamy39 @ Dharma2X Why questioning need CAA . Did file case neighbour 's cou… https : //t.co/YX7gvnnmS4,Belgaum,"Belagavi, Belagavi taluku, Belgaum district, Karnataka, 590001, India",74.5069343,15.857266599999999,0.0,Blue
Wed Mar 04 00:08:25 +0000 2020," Congress took internal matter India , Kashmir United Nation & amp ; generations Indians suffered . Now supports UN interference Indian Law- CAA . Thankfully India rejected 2014 -2919","भारत, india",India,78.6677428,22.3511148,0.0,Blue
Wed Mar 04 00:08:35 +0000 2020, International behaviour towards India shown true nature world opinion towards India Anti CAA agitation . A big lie pinned us . Now UN HRC wants intervene Supreme Court hearing ! ! !,"भारत, india",India,78.6677428,22.3511148,0.18515625,Green
Wed Mar 04 00:08:46 +0000 2020," I n't know edited , credit goes @ harshapatel2013 . Best suited CAA Delhi incidents . @ Aabhas24 @ Sanjay_Dixit @ RatanSharda55 @ desi_thug1 @ almightykarthik @ rightwingchora @ cpsinghji @ RudraVS @ atulagrawwal https : //t.co/cHsw6RnHUu","New York, USA","New York, United States of America",-74.0060152,40.7127281,1.0,Green
Wed Mar 04 00:08:52 +0000 2020, They One Nation One Election . They Population Control Law . They NRC-CAA . They abrogation Article 370 . They surgical strike . They security forces . Who ? ?,Maharashtra india ,"Maharashtra, India",76.0554568,19.531932,0.0,Blue
Wed Mar 04 00:08:57 +0000 2020, RT @ sucurisecurity : Heads Let 's Encrypt users ! # SSL https : //t.co/R73xWzcFRw,"San Francisco, CA","San Francisco, Avenue Joseph-Laflèche, Terrasse-Vaudreuil, Pincourt, Vaudreuil-Soulanges, Montérégie, Québec, J7V 5M5, Canada",-73.995482,45.3842702,0.0,Blue
Wed Mar 04 00:08:59 +0000 2020," # Exposed Here Ultra-Left Activist Harsh Mandar instigating Anti-CAA Protesters spewing venom Supreme Court India , clearly asking protesters believe highest institution judiciary . https : //t.co/nxRmkIxiav",New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793,-0.049999999999999996,Red
Wed Mar 04 00:09:00 +0000 2020, Mohammed retired soldier served Central Reserve Police Force ( CRPF ) 22 years retired head constable 2002 . Mohammad makeshift relief camp northeast Delhi along hundreds others . https : //t.co/mrPRL87Shu,"Toronto, ON, Canada, M4L 3B2","TORONTO, PATH, First Chinatown, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, Canada",-79.3835641,43.652387299999994,0.0,Blue
Wed Mar 04 00:09:04 +0000 2020," Every pogrom , genocide , ethnic cleansing Indian government allows enables India ’ “ internal matter ” world look away . Maybe India leave UN ’ like .","Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M6K 1X9, Canada",-79.38720699999999,43.653963,0.0,Blue
Wed Mar 04 00:09:05 +0000 2020, RT @ desimojito : How got crowd anti CAA protests https : //t.co/66b3vxuadP,"New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793,0.0,Blue
Wed Mar 04 00:09:09 +0000 2020, RT @ ashoswai : World watching Modi far international pariah ! https : //t.co/NqWTAZiNHo,Kuwait,‏الكويت‎,47.4979476,29.2733964,0.05,Green
Wed Mar 04 00:09:20 +0000 2020, Maulana Tauriq Raza threaten bloodbath Amit Shah n't withdraw CAA . In secular India It 's legitimate Islamic clerics threaten bloodbath indians . But one Hindu leader ca n't even oppose illegal blocking roads ?,"Bengaluru, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.979119800000001,-0.5,Red
Wed Mar 04 00:09:30 +0000 2020, I remember @ ShekharGupta helped suppress @ cobrapost report key media figures fanned flames find dangerous . How seriously I take comment ?,"Kolkata, India","Kolkata, West Bengal, India",88.3567751581234,22.54541245,-0.3111111111111111,Red
Wed Mar 04 00:09:45 +0000 2020," Has UNHRC heard Lautenberg amendment persecuted groups grants refugee status United States Jews , Evangelical Christians , Catholics , Orthodox Baha ’ . UNHRC disclose many Hindus given refugees status Pak , Afg Bangladesh ? https : //t.co/rfRYW06f1e",कोलकाता,"Kolkata, West Bengal, India",88.3567751581234,22.54541245,0.15,Green
Wed Mar 04 00:09:51 +0000 2020, 3 million @ letsencrypt certificates revoked March 4 due 2020.02.29 CAA Rechecking Bug . Here 's everything need know : https : //t.co/q2Hj0qRJb5,France,France,1.8883334999999999,46.603353999999996,-0.125,Red
Wed Mar 04 00:09:56 +0000 2020, Imagine THIS man HC get FIRs done people hate speech . THIS MAN - says neither Parliament Nor Supreme Court decide CAA decide streets . This man given midnight hearing judge . Imagine . https : //t.co/B4L68i1VoQ,Andhra Pradesh,"Andhra Pradesh, India",80.1863809,15.9240905,-0.8,Red
Wed Mar 04 00:09:58 +0000 2020," I simply ca n't understand business UNHRC , interfere connection CAA😡 Modiji please find person behind India Times speaks spokesperson intervention application CAA . https : //t.co/56Pi2uGkvu",Maharashtra india ,"Maharashtra, India",76.0554568,19.531932,-0.2,Red
Wed Mar 04 00:10:22 +0000 2020," MEDIA BLACKOUT : Jihadis declared WAR non-Muslims India Mullah boasts Muslim pop . double 30yrs , threatens Hindus Islamic rule India , vows PM Modi dead soon & amp ; CAA supporters burned alive Crowd Terrorists celebrate & amp ; chant `` Allahu Akbar '' https : //t.co/xBP200SiDP",here & now 🇺🇸,"Here and Now, London Circuit, City, Canberra, District of Canberra Central, Australian Capital Territory, 2601, Australia",149.1256408,-35.282976299999994,-0.03333333333333333,Red
Wed Mar 04 00:10:25 +0000 2020," Majority traders Muslims , stopped buying knitted garments producers , mostly Hindus , claim manufacturers . https : //t.co/rIBCkuJxFr",Andhra Pradesh,"Andhra Pradesh, India",80.1863809,15.9240905,0.5,Green
Wed Mar 04 00:10:28 +0000 2020, @ DawnRoseTurner @ BBC_Future The Govt could get NRC research possibly efficient & amp ; smaller vertical X… https : //t.co/4qxk1SGz30,"Ottawa, Canada","Ottawa, Eastern Ontario, Ontario, K1P 1J1, Canada",-75.690308,45.421106,0.0,Blue
Wed Mar 04 00:10:39 +0000 2020, Modi Govt says CAA internal matter UNHR files petition SC CAA The Modi Govt Invited envoys Different Foreign countries visit Kashmir & amp ; see Normalcy 370 removed Was n't Kashmir Internal matter ? Why Hypocrisy & amp ; Dual Stand ?,"Dublin, OH","Dublin, Franklin County, Ohio, United States of America",-83.11407709999999,40.0992294,-0.03125,Red
Wed Mar 04 00:10:40 +0000 2020," The Delhi police recovered many eight dead bodies sewage drains , following Delhi Anti-Hindu riots carried pretext “ peaceful ” Anti-CAA protests https : //t.co/0Z5Hw9I4Fe",New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793,0.1375,Green
Wed Mar 04 00:10:48 +0000 2020," @ Swamy39 @ Dharma2X It may , Anti National Hindu terrorist 's decision . Not Indians . Anti Indians want to… https : //t.co/aBraoBVuAZ",Mera Bharat,"Mera, Raniwara Tehsil, Jalor, Rajasthan, India",72.1988547,24.8129628,0.0,Blue
Wed Mar 04 00:10:54 +0000 2020, RT @ NetajiBond : This tje bring crowd Anti CAA protests . https : //t.co/ikEAdkT5Rw,"New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793,0.0,Blue
Wed Mar 04 00:10:56 +0000 2020," I met families detainees 've died since Oct. All eerily similar stories , interchangeable details . `` How come believe family time cremate ? '' My report # NRC # Assam @ AJEnglish https : //t.co/smwG6DWfNt",New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793,0.0,Blue
Wed Mar 04 00:11:14 +0000 2020," Modi 's CAA fast tracks citizenship persecuted christians like Faraz Pervaiz tortured In ISLAMIC Pakistan - No wonder anti-christian , pro-jihad media smears Islamic Cleric also calling Muslims wage Jihad Modi Gov't Full Vid https : //t.co/DooD03NIMz https : //t.co/yFxkVuPPgQ",here & now 🇺🇸,"Here and Now, London Circuit, City, Canberra, District of Canberra Central, Australian Capital Territory, 2601, Australia",149.1256408,-35.282976299999994,0.275,Green
Wed Mar 04 00:11:37 +0000 2020," @ hafeezkhan @ Mohamma20074049 @ AnushaAnuSweety @ ysjagan NRC lo documents chupinchakapote nv anattu bank account , mob… https : //t.co/bWOFGi2rpq","Bengaluru, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.979119800000001,0.0,Blue
Created At,Text,Location,"Location, Tucker County, West Virginia, United States of America",-79.6371124,39.213890500000005,0.0,Blue
Wed Mar 04 00:12:20 +0000 2020, Cong slams govt UN rights chief moving SC CAA https : //t.co/cF3SpJiM1b,"Nagaland, India","Nagaland, India",94.5884911,26.1630556,0.0,Blue
Wed Mar 04 00:12:22 +0000 2020, RT @ desimojito : How got crowd anti CAA protests https : //t.co/66b3vxuadP,"Mumbai, India","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711,0.0,Blue
Wed Mar 04 00:12:23 +0000 2020," # Exposed Here Ultra-Left Activist Harsh Mandar instigating Anti-CAA Protesters spewing venom Supreme Court India , clearly asking protesters believe highest institution judiciary . https : //t.co/nxRmkIxiav","Mangalore, India","Mangaluru, Mangaluru taluk, Dakshina Kannada, Karnataka, 575001, India",74.8430082,12.869810099999999,-0.049999999999999996,Red
Wed Mar 04 00:12:30 +0000 2020, International behaviour towards India shown true nature world opinion towards India Anti CAA agitation . A big lie pinned us . Now UN HRC wants intervene Supreme Court hearing ! ! !,India,India,78.6677428,22.3511148,0.18515625,Green
Wed Mar 04 00:13:12 +0000 2020," @ naomi2009 @ NadiaWhittomeMP Naomi , response pro CAA/BJP folks replies , I would ask con… https : //t.co/gGAUv5eTu8","London, England","London, Greater London, England, SW1A 2DX, United Kingdom",-0.1276474,51.5073219,0.0,Blue
Wed Mar 04 00:13:13 +0000 2020, United Nations Buisness approach Indian Supreme Court challenge Law made Indian Parliment . This shows motivated foreign Lobby CAA . Govt register strong objection & amp ; hopefully SC dismiss heavy costs,India,India,78.6677428,22.3511148,0.036111111111111094,Green
Wed Mar 04 00:13:20 +0000 2020," TN , MP , Kerala , Telengana , AP , Orissa , Rajasthan , Punjab , NE States , Chhattisgarh , Jharkhand , Maharashtra , WB , Bihar State Govt CAA NPR , one implementing NPR ?",India,India,78.6677428,22.3511148,0.0,Blue
Wed Mar 04 00:13:27 +0000 2020," In unprecedented move , UN human rights chief said intends intervene India ’ Supreme Court c… https : //t.co/rYqrDosMS5",India,India,78.6677428,22.3511148,0.3,Green
Wed Mar 04 00:13:29 +0000 2020," CAA illegal immigrant Hindus Srilanka & amp ; Muslims Afghanistan , Pak & amp ; Bangladesh . Does # UNHRC advocate immigrants entering cntries illegally ... . let ’ banish passport & amp ; visas & amp ; let UNHRC allow Pakistanis Afghanis enter countries illegally .",India,India,78.6677428,22.3511148,-0.5,Red
Wed Mar 04 00:13:54 +0000 2020," @ timesofindia This basically Assam NRC miniature . Went target `` Bangladeshis '' . Ended excluding refugees Bangladesh . Unfortunately , probably happen lot , given climate .",New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793,-0.5,Red
Wed Mar 04 00:13:55 +0000 2020, The petition CAA UNHRC illegal India Court send strong message La Presidenta @ rvaidya2000 - https : //t.co/M4dDHkbBKk,Bangalore,"Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.979119800000001,-0.033333333333333354,Red
Wed Mar 04 00:14:01 +0000 2020, `` SC n't protect secularism Ayodhya/NRC/Kashmir cases . We wo n't fight SC . We wo n't fight Sansad . We fight streets '' & lt ; & lt ; Ex-IAS @ harsh_mander OPENLY PROVOKING people 4 violence👇 FYI @ DCPNewDelhi @ CPDelhi @ HMOIndia @ AmitShahOffice .. Will u DARE arrest ? 😎 https : //t.co/rdoq2Y21yB,Kolkata,"Kolkata, West Bengal, India",88.3567751581234,22.54541245,-0.025,Red
Wed Mar 04 00:14:09 +0000 2020," Has UNHRC heard Lautenberg amendment persecuted groups grants refugee status United States Jews , Evangelical Christians , Catholics , Orthodox Baha ’ . UNHRC disclose many Hindus given refugees status Pak , Afg Bangladesh ?",Bharat 💟🇮🇱💟🇺🇸💟🇮🇳💟,India,78.6677428,22.3511148,0.15,Green
Wed Mar 04 00:14:10 +0000 2020, It clear @ PandaJay & amp ; @ NarendraModi ... Bullies always pick wimps cowards ... Try China throw whole UN China probably sea ... Cowards @ UNHumanRights would pee pants even mention China.. https : //t.co/peJlR4tMAE,Puneri,"Puneri, Sulya taluk, Dakshina Kannada, Karnataka, India",75.6304407,12.6163008,0.15000000000000002,Green
Wed Mar 04 00:14:14 +0000 2020, What rediculous thing . Who protest laws sovereignty ? Further every country right decide granting citizenship immigration regulations ! His petition thrown window .,India,India,78.6677428,22.3511148,0.17857142857142855,Green
Wed Mar 04 00:14:17 +0000 2020, OMG… # Security # SSL servers able cope load reissue many certificates ?,"Pune, India","Pune, Pune City, Pune District, Maharashtra, 411001, India",73.8544541,18.521428,0.5,Green
Wed Mar 04 00:14:19 +0000 2020, Protester came participate Young India March CAA/NRC/NPR slapped delhi police personnel . @ DelhiPolice tell ’ fault ? We demand immediate suspension arrogant policeman @ nsaibalaji @ kawalpreetdu @ kavita_krishnan @ ojhaanjali https : //t.co/Q3obNTwtJO,New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793,0.1,Green
Wed Mar 04 00:14:21 +0000 2020," Texans left tackle Laremy Tunsil fired agency , CAA , represented since Dolphins selected first round 2016 . Tunsil process selecting new representation per league sources . He 's expected become highest paid tackle offseason",Kansas,"Kansas, United States of America",-98.58218719999999,38.27312,0.017272727272727266,Green
Wed Mar 04 00:14:22 +0000 2020," Majority traders Muslims , stopped buying knitted garments producers , mostly Hindus , claim manufacturers . https : //t.co/rIBCkuJxFr",New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793,0.5,Green
Wed Mar 04 00:14:28 +0000 2020," Ultra-Left Activist Harsh Mandar instigating Anti-CAA Protesters spewing venom Supreme Court India , clearly asking protesters believe highest institution judiciary . # AajKeNehru https : //t.co/jFJgughHVi",India,India,78.6677428,22.3511148,-0.049999999999999996,Red
Wed Mar 04 00:14:32 +0000 2020, Listen Congress guy Press briefing 2018 wherein blaming Modi Amit shah going ahead NRC . He started briefing title `` NRC virodhi Narendra Modi '' @ RahulGandhi @ AmitShah https : //t.co/dNY3uucrcg,India,India,78.6677428,22.3511148,0.0,Blue
Wed Mar 04 00:14:33 +0000 2020," That # Constitution established law ( Citizenship Act 1955 ) # India says . CM Mamata Banerjee taken oath uphold Constitution India . If indeed said , totally unacceptable shocking call 'UN referendum ' # CAA .","Bengaluru, Karnataka","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.979119800000001,-0.5,Red
Wed Mar 04 00:14:44 +0000 2020," Almost everyone declared `` foreigner '' Foreigners Tribunal Assam Indian citizens . Every excluded person NRC I met Indian citizens . It never `` illegal migrants '' , 's NOT `` ghuspethi '' . Everything Indian citizens . Period !",India,India,78.6677428,22.3511148,0.3125,Green
Wed Mar 04 00:14:52 +0000 2020, RT @ LiveLawIndia : UN High Commissioner Human Rights files intervention application India 's Supreme Court CAA ; MEA says is…,Canada,Canada,-107.9917071,61.0666922,0.08,Green
Wed Mar 04 00:14:58 +0000 2020, How UN locus law duly passed Indian Parliament ? Have challenged Lautenberg Amendment US Courts ?,India,India,78.6677428,22.3511148,0.0,Blue
Wed Mar 04 00:15:17 +0000 2020, # Watch : @ ShahnawazBJP asked @ _YogendraYadav create fear Muslims name # NRC . @ DChaurasia2312 # kkwithdchaurasia https : //t.co/UKz3X16ufX,"Nawada, Bihar","Nawada, Bihar, India",85.5185562336921,24.818124,0.0,Blue
Wed Mar 04 00:16:12 +0000 2020," RT @ SouleFacts : Those blaming CAA riots giving incomplete , hence , false information . https : //t.co/f7TxgerNMl","Mumbai, India.","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711,-0.4000000000000001,Red
Wed Mar 04 00:16:37 +0000 2020, RT @ NetajiBond : This tje bring crowd Anti CAA protests . https : //t.co/ikEAdkT5Rw,Singapore,Singapore,103.81949920000001,1.357107,0.0,Blue
Wed Mar 04 00:16:54 +0000 2020, Just imagine stranglehold # jihad global institutions like @ UNHumanRights It n't ignorance law norms pure prejudice About time # India quits wretched body de-legitimise takeover apologists # GlobalJihad https : //t.co/RrcYhPbZHE,"Mumbai, India","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711,0.10714285714285714,Green
Wed Mar 04 00:17:00 +0000 2020," Every pogrom , genocide , ethnic cleansing Indian government allows enables India ’ “ internal matter ” world look away . Maybe India leave UN ’ like .",New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793,0.0,Blue
Wed Mar 04 00:17:25 +0000 2020," RT @ peopleofindiaka : For information NPR/NRC/CAA affect marginalised communities , visit https : //t.co/tX1z1sOY5p https : //t.co/Z69L2BD…","Bengaluru, India","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.979119800000001,0.0,Blue
Wed Mar 04 00:17:38 +0000 2020, RT @ VakashaS : Those looking read whole intervention application : https : //t.co/hShfWBV8Pq,London,"London, Greater London, England, SW1A 2DX, United Kingdom",-0.1276474,51.5073219,0.2,Green
Wed Mar 04 00:17:42 +0000 2020," UN Human Rights Chief Moves Intervene Over CAA SC , India Objects https : //t.co/CczzQDs1ce","Mumbai, India","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711,0.0,Blue
Wed Mar 04 00:17:50 +0000 2020," After voting CA Bill Lok Sabha , I joined peaceful protests streets Leader @ MamataOfficial others @ AITCofficial # CAA & amp ; # NRC . I appeal kindly protest peaceful manner & amp ; abide law . # NoCAA # NoNRC https : //t.co/epeWwjazcQ",Kolkata ,"Kolkata, West Bengal, India",88.3567751581234,22.54541245,0.3666666666666667,Green
Wed Mar 04 00:18:06 +0000 2020," Khilafat-1 Started 1919 , Partition 1947 . Khilafat-2 started 2019 , Ghazwa-e-Hind target 2047 . CAA-NRC excuse , real aim make Bharat Islamic state 2047 . Concern Women Men get unlimited Rights & amp ; women caged Burka .","Kharkiv, Ukraine","Харків, Шевченківський район, Харківська міська рада, Харківська область, Україна",36.2303893,49.9902794,0.07500000000000001,Green
Wed Mar 04 00:18:08 +0000 2020," Oh intellectuals roads protesting CAA NRC , deserve . Next thing be… https : //t.co/QLAHrN9CBi","Hyderabad, INDIA","Hyderabad, Telangana, India",78.46106473453145,17.38878595,0.0,Blue
Wed Mar 04 00:18:16 +0000 2020," CAA Indian citizen , Its persecuted minorities neighbouring countries . Organising protests putting women & amp ; children frontline , indulging continuous misinformation & amp ; instigating violence ca n't justified . https : //t.co/da08hlpaVI",Bangalore,"Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.979119800000001,0.4,Green
Wed Mar 04 00:18:18 +0000 2020," . @ asadowaisi said would sing national anthem religion permit bow anyone . After CAA became law , singing Jana Gana Mana , everywhere . Now , says chant Bharat Mata Ki Jai . Bring NRC .","Chennai, India","Chennai, Chennai district, Tamil Nadu, India",80.2838331,13.080172099999999,0.0,Blue
Wed Mar 04 00:18:19 +0000 2020, @ DawnRoseTurner @ BBC_Future The Govt could get NRC research possibly efficient & amp ; smaller vertical X axis type wind turbines . Which would smaller ecological footprint ? https : //t.co/WghQRmBi0Z,"Comox Valley, BC","Comox Valley Regional District, British Columbia, Canada",-125.0353253,49.670981,0.1,Green
Wed Mar 04 00:18:46 +0000 2020, RT @ SouleFacts : 5 foreigners asked leave India participating anti-CAA protests : Govt https : //t.co/NgRRFYLOaD,"Mumbai, India.","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711,0.0,Blue
Wed Mar 04 00:18:53 +0000 2020," @ UNHumanRights When consider India ’ CAA2019 , make sure also leveled USA ’ Lautenberg Amendment 19… https : //t.co/36x37DCyfm",Mother Earth,"Mother Earth, Sidley, Rother, East Sussex, South East, England, United Kingdom",0.4758995591006566,50.863772,0.5,Green
Wed Mar 04 00:19:06 +0000 2020, I 've heard nothing sort . Yes garment cutters Muslims fabric sellers Hindus . But business relations solid . Nothing like happening circle I know sure . Late payments normal textiles . https : //t.co/2TDq55KeR3,India,India,78.6677428,22.3511148,0.0875,Green
Wed Mar 04 00:19:31 +0000 2020, CAA entirely internal matter India sovereign republic . UNHRC business intervene subject .,"Mumbai, India.","Mumbai, Mumbai City, Maharashtra, India",72.8353355,18.9387711,-0.08333333333333333,Red
Wed Mar 04 00:20:02 +0000 2020, @ KuthoosSheik @ amnesty @ SupremeCourtFan @ cindia @ UNHumanRights @ UN @ OIC_OCI @ EUCouncil @ AJEnglish @ khaleejtimes… https : //t.co/D1hSKATAQC,India,India,78.6677428,22.3511148,0.0,Blue
Wed Mar 04 00:20:12 +0000 2020," In view recent happenings capital , I n't want celebrate Holi .",Chandigarh,"Chandigarh, 160020, India",76.7646552,30.7194022,0.0,Blue
Wed Mar 04 00:20:18 +0000 2020," Aligarh , UP Moslem Woman Exposes Her Husband In Presence Of Senior Police Officials That He FORCED Her To Attend Anti CAA/NPR/NRC = Anti Modi Rallies For Free Food & amp ; Money This Is How Moslems Are Being Used & amp ; Being Instigated To Attack Hindus = India . https : //t.co/J2omG8QZcw",Bharat  ,India,78.6677428,22.3511148,0.04999999999999999,Green
Wed Mar 04 00:20:24 +0000 2020," Tu kaun ? Main khwam khwah ! Has @ UNHumanRights ever stood Islamic nations ' laws clearly discriminate people basis gender , faith religion ? Has passed injunctions abandoned Kurds ? Height presumptuousness !","Sitamarhi, Bihar, India","Sitamarhi, Dumra, Sitamarhi, Bihar, 843300, India",85.5056744,26.5876547,0.16666666666666669,Green
Wed Mar 04 00:20:33 +0000 2020, They also saying Coronavirus medication Gobar . They record winning elections whenever ri0ts happen… https : //t.co/Jgjf71K4H6,Delhi ,"Delhi, Kotwali Tehsil, Central Delhi, Delhi, 110006, India",77.22193879999999,28.6517178,0.5,Green
Wed Mar 04 00:20:38 +0000 2020," RT @ TimesNow : Baijayant Panda questions UNHRC 's intervention plea CAA , asks 'why China 's repression ? ' . https : //t.co/AP…",Bangalore,"Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.979119800000001,0.0,Blue
Wed Mar 04 00:20:48 +0000 2020," # UN HAS NO LOCUS STANDI TO DICTATE INDIA ON CAA . After goaded 'Lutyens ' lobby , @ UN rights panel interv… https : //t.co/WFZzVHqLLO",Jammu And Kashmir,"Jammu and Kashmir, India",76.7972892,34.0476564,0.0,Blue
Wed Mar 04 00:20:48 +0000 2020," So , @ letsencrypt urgently revoking certificates tomorrow , notifies email addresses , 's optional field , many n't know . / @ heisec Bug : https : //t.co/Ro59vlXX8v https : //t.co/zEqwxYaB8Q",Zürich,"Zürich, Bezirk Zürich, Zürich, Switzerland",8.5423328,47.3723941,0.5,Green
Wed Mar 04 00:20:55 +0000 2020," @ UN_HRC Shame . Wish contest CAA India . Blind towards minorities treatment Pakistan . Young girls , ki… https : //t.co/0J9FqPUota",Lucknow,"Lucknow, Sadar, Lucknow, Uttar Pradesh, 226019, India",80.9346001,26.8381,-0.2,Red
Wed Mar 04 00:21:03 +0000 2020, Attack Delhi well planned Kapil Sharma 's threat . Several WhatsApp groups created gangs 20-… https : //t.co/G5WOSjp0PD,Delhi,"Delhi, Kotwali Tehsil, Central Delhi, Delhi, 110006, India",77.22193879999999,28.6517178,0.0,Blue
Wed Mar 04 00:21:05 +0000 2020," @ RShivshankar @ UN_HRC UNHRC cess pool morons . I bet ca n't even locate India world map , they… https : //t.co/qKllkuZHa5",Florida ,"Florida, United States of America",-81.4639835,27.7567667,-0.8,Red
Wed Mar 04 00:21:14 +0000 2020," The majority traders M00Slims , stopped buying knitted garments producers , mostly Hindus , claim manufacturers . https : //t.co/L8EFURn4ML","Bengaluru South, Karnataka","Bengaluru, Bangalore North, Bangalore Urban, Karnataka, India",77.5912997,12.979119800000001,0.5,Green
Wed Mar 04 00:21:48 +0000 2020," CAA provides new ray hope persecuted minorities including Hindus Pak , Bang & amp ; Afghan . Many among living India since years received citizenship till date . CAA great Himalayan step fundamental human rights https : //t.co/hn7M1xVBVB","Mau, India","Mau, Uttar Pradesh, India",83.49793418499047,26.0376878,0.3590909090909091,Green
Wed Mar 04 00:21:52 +0000 2020," NRC , CAA = big business BJP . BJP also jocking Indians .","Abhayapuri, India","Abhayapuri, Srijangram, Bongaigaon, Assam, India",90.6669044,26.334307,0.0,Blue
Wed Mar 04 00:22:14 +0000 2020," Anti-CAA activist Ramakrishna Jalmi arrested insulting Shri Parshuram Goa rally based complaints filed Journalist Gaurang Prabhu Malkarnekar & amp ; Hindu Yuva Sena . @ HinduJagrutiOrg also filed police complaint Jalmi Ponda , Goa . https : //t.co/3Fc9gJH4pD","Maharashtra, India","Maharashtra, India",76.0554568,19.531932,-0.65,Red
Wed Mar 04 00:22:29 +0000 2020, RT @ Brahmeme : This treat women . They beat women 's name CAA monster sale https : //t.co/9OW6pMNJFS,"New Delhi, India","New Delhi, Delhi, India",77.2022662,28.6141793,0.0,Blue
Wed Mar 04 00:22:53 +0000 2020," RT @ prasanna_s : Well done , @ UNHumanRights",New Delhi,"New Delhi, Delhi, India",77.2022662,28.6141793,0.0,Blue
Wed Mar 04 00:23:08 +0000 2020, @ prafullaketkar CAA gives every persecuted minority right live dignity !,"Mau, India","Mau, Uttar Pradesh, India",83.49793418499047,26.0376878,0.22808441558441556,Green
Wed Mar 04 00:23:09 +0000 2020, UN rights chief moves Supreme Court CAA https : //t.co/20NA8hGp0j,"Allahabad, India","Prayagraj, Allahabad, Prayagraj, Uttar Pradesh, 211001, India",81.8338005,25.4381302,0.0,Blue
Wed Mar 04 00:23:18 +0000 2020," The 'chronology ' I interested @ saahilmenghani 's reportage - 2019 General Elections , multiple sting operations & amp ; Reporters Project , JNU protests , CAA protests , Jamia Violence , Shaheen Bagh , JNU Violence , Delhi Elections 2020 , Delhi Riots & amp ; still . BRAVO ! ! 👏👏","Miami, FL","Miami, Miami-Dade County, Florida, United States of America",-80.1936589,25.7742658,0.10000000000000002,Green
Wed Mar 04 00:23:21 +0000 2020," UNHRC 's action unprecedented India 's image abroad 's worst . Here 's in-depth chat @ ShashiTharoor Delhi riots , rising economic distress continues ail Congress party . # UNHRC # DelhiViolence # CAA https : //t.co/am98U9xCLI","Thane West, India","Thane West, Thane, Maharashtra, 400605, India",72.9775643,19.1914604,-0.02500000000000001,Red
Wed Mar 04 00:23:23 +0000 2020," @ INCIndia Why n't unhrc go icj Indian parliament passing caa , pity decided come to… https : //t.co/qu4l37bZQg","Sector 12, Noida","Sector 12, Gurgaon, Gurugram, Haryana, 122006, India",77.02596640000002,28.464066,-0.1,Red
