Wed Mar 04 17:47:21 +0000 2020," `` 'Aadhar card helped convert black money white '' Clearly misguided anti CAA women idea talking , people like # HarshMander behind brainwashing minds using political tools # WomenofShaheenBagh # CongressUnitesIndia # SayNoToCAA https : //t.co/88leE2zKFs",U P
Wed Mar 04 17:47:21 +0000 2020, There must absolute economic social boycott every CAA protestor . Our money support routed arrange planned riots like North east Delhi saw . This pic circulating SM explains . https : //t.co/lBx8W9QPaO,Canada-Bharatha 
Wed Mar 04 17:47:23 +0000 2020, # DAY_57 NON-STOP 24/7 RESISTANCES AGAINST CAA-NRC-NPR REVOLUTIONARY POETRY BY DAUGHTERS OF SHAHEEN BAGH AURANGABAD # ShaheenBaghAurangabad # Aurangabad @ nazmaaman @ QutqutG @ India_Resists @ IndiasMuslims @ yehlog @ Ssaniya25 @ imMAK02 @ Iqra_K_ @ hazratbilli https : //t.co/LKHB4flhBe,"New Delhi, India"
Wed Mar 04 17:47:30 +0000 2020, @ ANI Why CAA required ? ? Why maligning india world wide ?,Karnataka
Wed Mar 04 17:47:31 +0000 2020," Hate Speech Harsh Mander-says Supreme Court uphold secularism cases NRC , Ayodhya , Kashmir . These issues decided Supreme Court Parliament . We come roads & amp ; decide issues roads . Citizens request SC reject petition today @ CPDelhi","नई दिल्ली, भारत"
Wed Mar 04 17:47:31 +0000 2020," UNHRC reached SC CAA . Now see irony- CAA fast-track provide citizenship refugees came due religious persecution . So @ UNHumanRights instead asking Pak , Afg n Ban stop religious persecution. , r asking India give citizenship😂","London, England"
Wed Mar 04 17:47:32 +0000 2020, India signatory United Nations `` Convention Relating Status Refugees '' : right decide fast-track . # UNHCR angry mullah targets conversion & amp ; kanizes escape mullah infested lands UN/UNHCR never nosed protect non-Muslims . https : //t.co/mXVrN6RRS5,
Wed Mar 04 17:47:32 +0000 2020," Hate Speech Harsh Mander-says Supreme Court uphold secularism cases NRC , Ayodhya , Kashmir . These issues decided Supreme Court Parliament . We come roads & amp ; decide issues roads . Citizens request SC reject petition today @ CPDelhi https : //t.co/RzwwpzDyHI",
Wed Mar 04 17:47:33 +0000 2020, “ Modi set visit Egypt next week - Economic Times ” Looks like Brussels visit . Desis abroad use opportunity amplify message No CAA No NPR No NRC protests let world know Hindutva Modi Indians . https : //t.co/Xple85HBKy,
Wed Mar 04 17:47:33 +0000 2020," Modi 's CAA fast tracks citizenship persecuted christians like Faraz Pervaiz tortured In ISLAMIC Pakistan - No wonder anti-christian , pro-jihad media smears Islamic Cleric also calling Muslims wage Jihad Modi Gov't Full Vid https : //t.co/DooD03NIMz https : //t.co/yFxkVuPPgQ",
Wed Mar 04 17:47:36 +0000 2020, Has @ unhcr contested Muslim become President Pakistan ? It ’ shame Indism media criticizing religious discrimination UN & amp ; interference India ’ internal affairs ! Support @ MEAIndia,
Wed Mar 04 17:47:38 +0000 2020, Thank speaking ! 🙏❤️,"Montréal, Québec"
Wed Mar 04 17:47:40 +0000 2020, These women creating history # WomenofShaheenBagh,
Wed Mar 04 17:47:40 +0000 2020," Alright Jimmy , I 'll spell . His privilege # 1 Autoreviewer , # 2 Patroller . So pages created n't need reviewed . Abusing , made BIASED pages JNU attack , Delhi Riots , CAA protests UP within past 2-3 weeks . Even ( 1/n )",
Wed Mar 04 17:47:44 +0000 2020, RT @ UDUMBU2 : யோசிக்க வைக்கும் thread ... I imagine going inside black tent..yuck..vomit sensation,
Wed Mar 04 17:47:44 +0000 2020," @ Asadhyderabad @ sagarikaghose NRC bill details available nahi hai ! ! As per I read us produce documents ( Hindus ) fail produce might land trouble . NRC bad idea . Even poorest poor doc . Pak , Bangladesh , & amp ; Afggan NRC",India
Wed Mar 04 17:47:45 +0000 2020, United Nations Buisness approach Indian Supreme Court challenge Law made Indian Parliment . This shows motivated foreign Lobby CAA . Govt register strong objection & amp ; hopefully SC dismiss heavy costs,India
Wed Mar 04 17:47:49 +0000 2020, @ LadyAliceWhite @ ddaa49 @ OprechtsNu @ Jodelieho @ Alleen_24_juli @ Robinbouw8 @ slaghoedje @ Hvbt36Henny @ theHeeenry… https : //t.co/5cQojzyxqV,"Languedoc, France"
Wed Mar 04 17:47:50 +0000 2020," In Meerut , anti-CAA protestors tried close market forcibly..once forgot 's Mahantji charge Kya dhulai ki @ Uppolice ne ... maza aa gaya 🤣🤣🤣🤣https : //t.co/dDJPAvLs8z",
Wed Mar 04 17:47:53 +0000 2020," @ bainjal UN goes Supreme Court , British Parliament discusses CAA Delhi violence , OIC calls Indian law discriminatory , weather friend Iran shows mirror , Bangladesh Foreign Home ministers cancel India visit . List long outcome Rs 446.52 investment .",
Wed Mar 04 17:47:54 +0000 2020, Has @ unhcr contested Muslim become President Pakistan ? It ’ shame Indism media criticizing religious discrimination UN & amp ; interference India ’ internal affairs ! Support @ MEAIndia https : //t.co/4P4Ys5pRkX,Bangalore
Wed Mar 04 17:47:56 +0000 2020, @ sardesairajdeep Sir please let . No need monkey balancing . Everyone understood happened anti-C… https : //t.co/t4UFM39Nrd,Bharat
Wed Mar 04 17:48:00 +0000 2020, French Connection BJP ? French Connection RSS ? That ’ weird tweet .,"Chandigarh, India"
Wed Mar 04 17:48:01 +0000 2020, @ actormanojjoshi CAA PROTESTER ...,Ambah Morena 
Wed Mar 04 17:48:02 +0000 2020," In rural # Assam , many understd # NRC red tape/ Kafkesque implementation . But even remotest villages , ppl know govt ca n't keep jailed 3 yrs . That 's @ harsh_mander 's PIL . He 's saved 100s lives Assam .",Bangalore
Wed Mar 04 17:48:09 +0000 2020," CAA already enacted Jan 10 , 2020 . NPR starting Next Month . NRC take time enacted within year two . Rest assured , Illegal infiltrators sent back respective countries","Bellary, India"
Wed Mar 04 17:48:09 +0000 2020, Due CAA : persecuted Hindu Pakistan wait 5 yrs instead 12 yrs apply citizenship . Mamata opposing every speech . But wants Muslim Bangladesh able walk get spot citizenship . Let sink .,Australia
Wed Mar 04 17:48:12 +0000 2020, RT @ ajalindian : These women creating history # WomenofShaheenBagh,
Wed Mar 04 17:48:13 +0000 2020," @ RahulGandhi Sir , humble request Bengali speaking people Assam , please try send someone Rajya S… https : //t.co/dmZDHRKpVv","Assam, India"
Wed Mar 04 17:48:13 +0000 2020, Hats old woman said UP police husband forcing sit anti-CAA protests . It takes guts speak men qualms beating harassing women .,"Mumbai, India"
Wed Mar 04 17:48:15 +0000 2020, RT @ ShefVaidya : Can someone please lock hate-filled bigot Harsh Mander prison throw away keys please ?,
Wed Mar 04 17:48:20 +0000 2020, RT @ Anish_Karkera : We use tweet document NRC . : ) https : //t.co/2wOWmLeWcW,Rape capital  😔
Wed Mar 04 17:48:20 +0000 2020," These MusIim women tell How FORCЕD & amp ; THRЕАTENED BY THEIR OWN MEN Go & amp ; sit Anti CAA Protests & amp ; raise Anti India Slogans . They Beаten Refuse . `` We didnt want go , Men entered housе & amp ; beat us & amp ; forced us go dharna '' https : //t.co/YEZEaonW9Z",
Wed Mar 04 17:48:22 +0000 2020," As Bihar becomes first NDA state pass resolution NRC-NPR , interview @ PavanK_Varma important understand politics behind . Pavan Varma ask Nitish Kumar opposed NRC-NPR support CAA ? @ thewire_in https : //t.co/EDkpfeJ12v",Delhi
Wed Mar 04 17:48:27 +0000 2020," # IndiaSupportsCAA @ PMOIndia @ HMOIndia @ rashtrapatibhvn @ SalmanNizami_ There nothing wrong # CAA . yes , pro… https : //t.co/F7SgwvX1B0","Aurangabad, Bihar, India"
Wed Mar 04 17:48:28 +0000 2020, We must laughing stock whole world Italian woman become politically strong country birth.The CAA definitely apply ! ! ! ! !,"Rajguru Nagar, Ludhiana"
Wed Mar 04 17:48:29 +0000 2020," @ mvmeet yes , really tired secular Hindus ... known even saying CAA required ? . well educated professionals.. cant understand mentality.. perhaps impact much westernization & amp ; addiction liberal media taking far roots ?",
Wed Mar 04 17:48:29 +0000 2020, # CAA_NRC_Protests 1/2 # DelhiRiots This disgusting face Hindutva . They arrest burned Muslims houses & amp ; Masjids . The police threatened peaceful protesters protesting CAA . This woman first threatened police . # WomenofShaheenBagh https : //t.co/3hbrHKo9cr,"Islamabad, Pakistan"
Wed Mar 04 17:48:33 +0000 2020, @ UmarKhalidJNU She never protested Shahbano judgement reversed parliament . She never protested against… https : //t.co/vc62fSvaWc,
Wed Mar 04 17:48:34 +0000 2020, # HarshMander trusted core-group member Sonia Gandhi . Congress must explain involvement whole episode . Congress agents along AAP responsible provoking Muslims name CAA recent riots Delhi .,
Wed Mar 04 17:48:35 +0000 2020, RT @ pokershash : ‘ Sherniya ’ explaining PIGs forced go anti- CAA protests 😂😂😂 https : //t.co/85qR2bxaMa,"Kolkata, India"
Wed Mar 04 17:48:38 +0000 2020, Trouble For Harsh Mander ? A Video Of An Inflammatory Speech Delivered By Him In Jamia During Anti-CAA Protest Shown To SC Judges . Mander seen heard addressing frenzied bob saying “ future country decided streets ” https : //t.co/meEEkbctJx,India
Wed Mar 04 17:48:39 +0000 2020," A clarification : read CAA alone ( implemented via NRC ) , yes , even Hindus , Sikhs , Buddhists , etc . left stateless unless 're able establish Afghani , Bangladeshi Pakistani roots . So sure , NRC secular discriminates the.. 1/n","New Delhi, India"
Wed Mar 04 17:48:41 +0000 2020, RT @ desimojito : Declare Corona Virus illegal immigrant implement NRC tomorrow,
Wed Mar 04 17:48:41 +0000 2020, # DAY_57 NON STOP RESISTANCE AGAINST CAA-NRC-NPR FROM FASTING IN SOLIDARIT WITH VICTIMS OF DELHI POGROM TO COLLECTING RELIEF FUNDS THIS ALL ABOUT @ shaheenBaghAbad # ShaheenBaghAurangbad # Aurangabad @ imMAK02 @ yehlog @ nazmaaman @ irenaakbar @ QutqutG @ India_Resists @ Ssaniya25 https : //t.co/9T0qKWUSzi,
Wed Mar 04 17:48:42 +0000 2020, @ SalmanNizami_ # IndiaSupportsCAA @ PMOIndia @ HMOIndia @ rashtrapatibhvn @ SalmanNizami_ There nothing wrong in… https : //t.co/sEBpSpIyHi,"Aurangabad, Bihar, India"
Wed Mar 04 17:48:44 +0000 2020, Escalating neglected violence South-West & amp ; North-West regions Cameroon takes another grave turn . Spike reports civilians gruesomely targeted . People forced flee must allowed access aid without fear . Mediation vital end conflict https : //t.co/ZK2gaLOErp,
Wed Mar 04 17:48:45 +0000 2020," # MyReport | Like Delhi ’ # ShaheenBagh , anti- # CAA protest Pune 's Mominpura led women since 28 January . CJ Aditya More reports @ TheQuint . https : //t.co/awsz8MrpT9",India
Wed Mar 04 17:48:47 +0000 2020," CAA n't provide succor religious minorities Pakistan & amp ; Bangladesh , also aimed draw world 's attention persecution . But powers & amp ; connections fibbies , ended used example persecution minorities Modi .",Bangalore
Wed Mar 04 17:48:51 +0000 2020," Now , Muslim women reveal husbands & amp ; neighbours forcing go anti CAA protests In fact , Muslim women beaten join anti CAA protests . Waris Pathan , said 'Sherniya ' ( lionesses ) , forgot many lionesses caged .","Vashi, Navi Mumbai"
Wed Mar 04 17:48:56 +0000 2020, RT @ Nasir_Speaks : @ ikaveri CAA NPR NRC RSS BJP Again Repeat,Here and There
Wed Mar 04 17:48:58 +0000 2020," RT @ dilli_ka_hu : SAY NO TO CAA , NRC , NPR . F*CK BJP F*CK RSS",
Wed Mar 04 17:49:01 +0000 2020, UNHRCs act filing petition SC CAA shocking extreme . Apart exhibiting gross double standards- never condemned let alone initiated action theocracy- ’ action nothing stark interference India ’ internal affairs,India
Wed Mar 04 17:49:04 +0000 2020, RT @ dremeda : Let ’ Encrypt Revokes 3 Million Certificates Due CAA Bug https : //t.co/0Qz0qiPW0Z https : //t.co/3w04sMmxGf,"New York, USA"
Wed Mar 04 17:49:05 +0000 2020," RT @ reemhoor : SAY NO TO CAA , NRC , NPR . FUCK BJP FUCK RSS","Erattupetta, India"
Wed Mar 04 17:49:05 +0000 2020, We oppose CAA looking dynamic condition worldwide high time implement NRC otherwise Talib… https : //t.co/FgzcJkVxQK,
Wed Mar 04 17:49:07 +0000 2020," We received 10 Lakhs 370 , 377 , Ram Mandir , CAA remaining instalments 5 Lakhs come NRC UCC population control law 🥰", going places
Wed Mar 04 17:49:14 +0000 2020," Give Indian citizenship people prosecuted # China ( repression/torture Tibet & amp ; Xinjiang ) , # Iran ( torture/kil… https : //t.co/NkNtXPSh43",
Wed Mar 04 17:49:15 +0000 2020," Looking quick effective relief age old Back Pain , Leg Pain , etc . Welcome Anti-CAA protest UP , world famous treatment Vaidya Shri Yogi Adityanath 🤣🤣😂😂 WATCH IT TO BELIEVE IT Cc @ AB_BJP @ BjymHO @ mahesh10816 @ Aabhas24 @ prettypadmaja https : //t.co/ek6B2UFeHi",
Wed Mar 04 17:49:16 +0000 2020, RT @ caavisual : Have explored March 2020 issue # TheArtBulletin ? CAA members read online : https : //t.co/Q4ri8TmDj3 https : //…,"New York, NY"
Wed Mar 04 17:49:21 +0000 2020, The whole exercise revolt engineered Sharia Naxals . They failed caused immense loss terms lives properties . Inaction embolden .,"Uttar Pradesh, India"
Wed Mar 04 17:49:21 +0000 2020," Faisla ( Judgment ) happen Supreme Court Parliament , happen streets . This Harsh Mandar . Occupy streets - cool speech , @ KapilMishra_IND hate speech asking streets cleared . Bombs grenades-self defence . RIght streets-terror",India
Wed Mar 04 17:49:22 +0000 2020, @ IndianMuslimahs She never protested Shahbano judgement reversed parliament . She never protested agains… https : //t.co/GMKpb5aIyN,
Wed Mar 04 17:49:25 +0000 2020," A fascinating , tiny yet diverse state called Meghalaya ... And ’ angry CAA ’ even apply ... Curfew , deaths , Internet shutdowns ... # CutTheClutter . Episode 404 https : //t.co/7aY1GIXk7O","Gurgaon, India"
Wed Mar 04 17:49:29 +0000 2020, RT @ ashoswai : Panda Babu - Is n't India world 's largest democracy ?,India
Wed Mar 04 17:49:32 +0000 2020, @ madanmitraoff These MusIim women tell How FORCЕD & amp ; THRЕАTENED BY THEIR OWN MEN Go & amp ; sit Anti CAA P… https : //t.co/yEFYrchjUf,"Kolkata, India"
Wed Mar 04 17:49:33 +0000 2020," Woh Hindu nahi tha , fir bhi 'India country festivals , Holi favourite festival ' likhta tha . # CAA",INDIA
Wed Mar 04 17:49:34 +0000 2020," @ ayushjha668 @ Andycloudy @ Sushil64573041 @ Imamofpeace @ TajinderBagga Listen For 3 Islamic countries , sikh com… https : //t.co/Bp9nZOLZ9m","New Delhi, India"
Wed Mar 04 17:49:41 +0000 2020, @ JhaSanjay Who fraud seen ur following ideology BJP u need drama tell us ? To scams… https : //t.co/EkRX2mxddE,"Mumbai, India"
Wed Mar 04 17:49:52 +0000 2020, wait sec ... .. michelle bachelet class 9 cbse pol . sc . textbook ? ? whose father tortured augusto pinochet 's dictatorship ? later elected chile 's 1st woman president ? bachelet ? ?,Magrathea
Wed Mar 04 17:49:54 +0000 2020," If NY16/Engel 's district , call DC office directly !","Pittsburgh, PA"
Wed Mar 04 17:50:04 +0000 2020, @ AjaySengar_ @ ippatel All CAA & amp ; 370 involved massacre ... spared . Otherwise wi… https : //t.co/ZjUEWNsqvf,"California, USA"
Wed Mar 04 17:50:05 +0000 2020, @ visvak She never protested Shahbano judgement reversed parliament . She never protested regress… https : //t.co/MzG11vqWMz,
Wed Mar 04 17:50:05 +0000 2020, @ mzkhan3 @ JumbuTweeple @ NadiaWhittomeMP As tamilian hindu u ca n't use CAA hard understand ? It 's like… https : //t.co/1rRFqbaaT3,INDIA
Wed Mar 04 17:50:11 +0000 2020, Fight Continue Against CAA NRC NPR # WomenofShaheenBagh @ Shaheenbaghoff1 @ ShaheenBagh_ # IndiaAgainstCAA_NRC_NPR https : //t.co/zCleU6LlE8,फ़तेहपुर उत्तर प्रदेश
Wed Mar 04 17:50:18 +0000 2020, Anti CAA many fake Videos Islamists get boom 😀,India
Wed Mar 04 17:50:22 +0000 2020, UN High Commissioner Human Rights Michelle Bachelet moving file intervention application Supreme Court Citizenship Amendment Act ( CAA ) . https : //t.co/Clc5dPQakR,Kolkata
Wed Mar 04 17:50:23 +0000 2020," NRC-CAA Protests , North East Delhi Violence LIVE Updates : India Being Divided , No One Benefitting : Rahul Gandhi at… https : //t.co/3FTHsbInCU",
Wed Mar 04 17:50:24 +0000 2020," @ bismay_inc Rahul decent man , hostages powerbrokers use islamic foot soldiers tools brainwash Mus… https : //t.co/opptmDH35e",Kerala 
Wed Mar 04 17:50:27 +0000 2020," `` We abused , beaten & amp ; forced attend anti CAA rallies '' - Muslim women recount forced attend anti CAA rallies . https : //t.co/xgo9v2LhYB",hyderabad
Wed Mar 04 17:50:35 +0000 2020," SAY NO TO CAA , NRC , NPR . FUCK BJP FUCK RSS","Edmonton, Alberta"
Wed Mar 04 17:50:37 +0000 2020, Spoke # CAA # DelhiRiots2020 debate show channel News Nation TV https : //t.co/i9ODfrEx52,"New Delhi, India"
Wed Mar 04 17:50:40 +0000 2020, @ sumanthraman Why n't apply liberalism ? It 's upto rights carry based c… https : //t.co/rVXChv169M,New Delhi
